tienda,sucursal,sku,nombre,categoria_url,en_stock,precio_bulto_cerrado,precio_bulto_cerrado_lista,precio_unitario,presentaciones,url_producto,fecha_scrape,unidad_detectada,cantidad_base,precio_bulto_cerrado_normalizado,precio_unitario_normalizado
maxiconsumo,sucursal_trelew,28193,PAPAS FRITAS LAY'S ONDAS 70 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-lay-s-ondas-70-gr-28193.html,2026-08-15T17:48:09.901602,kg,70.0,,
maxiconsumo,sucursal_trelew,20360,PAPAS FRITAS KRACHITOS PAY 350/330 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-krachitos-pay-350-330-gr-20360.html,2026-08-15T17:48:09.901788,kg,330.0,,
maxiconsumo,sucursal_trelew,18120,PAPAS FRITAS LAY'S JAMON SERRANO 122 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-lay-s-jamon-serrano-122-gr-18120.html,2026-08-15T17:48:09.901969,kg,122.0,,
maxiconsumo,sucursal_trelew,20311,PAPAS FRITAS LAY'S CLASICA134/145 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-lay-s-clasica134-145-gr-20311.html,2026-08-15T17:48:09.902148,kg,145.0,,
maxiconsumo,sucursal_trelew,28571,PAPAS FRITAS PEHUAMAR CHIMICHURRI 310 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-pehuamar-chimichurri-310-gr-28571.html,2026-08-15T17:48:09.902327,kg,310.0,,
maxiconsumo,sucursal_trelew,23255,PAPAS FRITAS MAROLIO CORTE AMERICANO 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-marolio-corte-americano-500-gr-23255.html,2026-08-15T17:48:09.902505,kg,500.0,,
maxiconsumo,sucursal_trelew,11440,PAPAS FRITAS MAROLIO 400 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-marolio-400-gr-11440.html,2026-08-15T17:48:09.902680,kg,400.0,,
maxiconsumo,sucursal_trelew,4114,PASTILLAS DRF ANIS 23 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-drf-anis-23-gr-4114.html,2026-08-15T17:48:09.902861,kg,23.0,,
maxiconsumo,sucursal_trelew,2391,PASTILLAS TIC TAC INTENSO 15 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-tic-tac-intenso-15-gr-2391.html,2026-08-15T17:48:09.903042,kg,15.0,,
maxiconsumo,sucursal_trelew,17959,PASTILLAS TIC TAC FRUTOS ROJOS 15 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-tic-tac-frutos-rojos-15-gr-17959.html,2026-08-15T17:48:09.903219,kg,15.0,,
maxiconsumo,sucursal_trelew,25937,SEMILLAS DE GIRASOL PIPAS SNACKS 150 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/semillas-de-girasol-pipas-snacks-150-gr-25937.html,2026-08-15T17:48:09.903399,kg,150.0,,
maxiconsumo,sucursal_trelew,22558,PASTILLAS YIPI 30 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-yipi-30-gr-22558.html,2026-08-15T17:48:09.903577,kg,30.0,,
maxiconsumo,sucursal_trelew,22686,SEMILLAS GIRASOL PIPAS 18 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/semillas-girasol-pipas-18-gr-22686.html,2026-08-15T17:48:09.903763,kg,18.0,,
maxiconsumo,sucursal_trelew,25994,"PASTILL MULTIMINT STRONG 27,5 gr",https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastill-multimint-strong-27-5-gr-25994.html,2026-08-15T17:48:09.903949,kg,27.5,,
maxiconsumo,sucursal_trelew,25995,"PASTILL MULTIMINT CHERRY 27,5 gr",https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastill-multimint-cherry-27-5-gr-25995.html,2026-08-15T17:48:09.904133,kg,27.5,,
maxiconsumo,sucursal_trelew,4116,PASTILLAS DRF NARANJA 23 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-drf-naranja-23-gr-4116.html,2026-08-15T17:48:09.904315,kg,23.0,,
maxiconsumo,sucursal_trelew,4118,PASTILLAS DRF LIMON 23 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-drf-limon-23-gr-4118.html,2026-08-15T17:48:09.904497,kg,23.0,,
maxiconsumo,sucursal_trelew,18318,PASTILL LA YAPA 17 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastill-la-yapa-17-gr-18318.html,2026-08-15T17:48:09.904676,kg,17.0,,
maxiconsumo,sucursal_trelew,22559,PASTILLAS MENTITA FRUTAL 26 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-mentita-frutal-26-gr-22559.html,2026-08-15T17:48:09.904859,kg,26.0,,
maxiconsumo,sucursal_trelew,6927,PASTILLAS MENTHOPLUS MENTHOL,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-menthoplus-menthol-6927.html,2026-08-15T17:48:09.905039,,,,
maxiconsumo,sucursal_trelew,6928,PASTILLAS MENTHOPLUS MENTA,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-menthoplus-menta-6928.html,2026-08-15T17:48:09.905219,,,,
maxiconsumo,sucursal_trelew,15051,PASTILLAS MENTHOPLUS CHERRY CON AZUCAR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-menthoplus-cherry-con-azucar-15051.html,2026-08-15T17:48:09.905395,,,,
maxiconsumo,sucursal_trelew,15482,PASTILLAS MENTHOPLUS BLACK,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-menthoplus-black-15482.html,2026-08-15T17:48:09.905572,,,,
maxiconsumo,sucursal_trelew,5641,PASTILLAS HALLS MENTOL LYPTUS 25.2 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-halls-mentol-lyptus-25-2-gr-5641.html,2026-08-15T17:48:09.905760,kg,25.2,,
maxiconsumo,sucursal_trelew,14737,PASTILLAS HALLS MENTA LYPTUS 25.2 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-halls-menta-lyptus-25-2-gr-14737.html,2026-08-15T17:48:09.905944,kg,25.2,,
maxiconsumo,sucursal_trelew,5643,PASTILLAS HALLS CHERRY LYPTUS 25.2 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-halls-cherry-lyptus-25-2-gr-5643.html,2026-08-15T17:48:09.906125,kg,25.2,,
maxiconsumo,sucursal_trelew,5645,PASTILLAS HALLS STRONG LYPTUS 28 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-halls-strong-lyptus-28-gr-5645.html,2026-08-15T17:48:09.906303,kg,28.0,,
maxiconsumo,sucursal_trelew,22687,SEMILLAS GIRASOL PIPAS GIGANTES 50 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/semillas-girasol-pipas-gigantes-50-gr-22687.html,2026-08-15T17:48:09.906481,kg,50.0,,
maxiconsumo,sucursal_trelew,4963,PASTILLAS MENTHOPLUS MENTHOL SIN AZUCAR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-menthoplus-menthol-sin-azucar-4963.html,2026-08-15T17:48:09.906659,,,,
maxiconsumo,sucursal_trelew,4968,PASTILLAS MENTHOPLUS CHERRY SIN AZUCAR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-menthoplus-cherry-sin-azucar-4968.html,2026-08-15T17:48:09.906839,,,,
maxiconsumo,sucursal_trelew,17960,PASTILLAS TIC TAC CITRUS MIX 16 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-tic-tac-citrus-mix-16-gr-17960.html,2026-08-15T17:48:09.907017,kg,16.0,,
maxiconsumo,sucursal_trelew,2327,PASTILLAS TIC TAC NARANJA 15 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-tic-tac-naranja-15-gr-2327.html,2026-08-15T17:48:09.907198,kg,15.0,,
maxiconsumo,sucursal_trelew,2351,PASTILLAS TIC TAC MENTA 15 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-tic-tac-menta-15-gr-2351.html,2026-08-15T17:48:09.907381,kg,15.0,,
maxiconsumo,sucursal_trelew,12530,PASTILLAS TIC TAC MIX FRUTAS 16 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-tic-tac-mix-frutas-16-gr-12530.html,2026-08-15T17:48:09.907560,kg,16.0,,
maxiconsumo,sucursal_trelew,22557,PASTILLAS BIYU 20 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-biyu-20-gr-22557.html,2026-08-15T17:48:09.907746,kg,20.0,,
maxiconsumo,sucursal_trelew,27663,SEMILLAS GIRASOL PIPAS CANDY 180 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/semillas-girasol-pipas-candy-180-gr-27663.html,2026-08-15T17:48:09.907962,kg,180.0,,
maxiconsumo,sucursal_trelew,26251,GOMITAS YUMMI CIENPIES 500 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/gomitas-yummi-cienpies-500-gr-26251.html,2026-08-15T17:48:09.908144,kg,500.0,,
maxiconsumo,sucursal_trelew,17614,GOMITAS MOGUL GUSANITOS 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/gomitas-mogul-gusanitos-500-gr-17614.html,2026-08-15T17:48:09.908326,kg,500.0,,
maxiconsumo,sucursal_trelew,20206,PASTILLAS REFRESCO CLASICO 12X26 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pastillas-refresco-clasico-12x26-gr-20206.html,2026-08-15T17:48:09.908508,kg,26.0,,
maxiconsumo,sucursal_trelew,7964,GOMITAS PLENARIO EUCALIPTUS 800 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/gomitas-plenario-eucaliptus-800-gr-7964.html,2026-08-15T17:48:09.908688,kg,800.0,,
maxiconsumo,sucursal_trelew,22745,GOMITAS MOGUL DIENTES 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/gomitas-mogul-dientes-500-gr-22745.html,2026-08-15T17:48:09.908865,kg,500.0,,
maxiconsumo,sucursal_trelew,7965,GOMITAS PLENARIO DIENTITOS 700 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/gomitas-plenario-dientitos-700-gr-7965.html,2026-08-15T17:48:09.909043,kg,700.0,,
maxiconsumo,sucursal_trelew,18576,PAN CHANGUITO CARNE 340 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-changuito-carne-340-gr-18576.html,2026-08-15T17:48:09.909223,kg,340.0,,
maxiconsumo,sucursal_trelew,2317,JAMON DEL DIABLO SWIFT 88 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/jamon-del-diablo-swift-88-gr-2317.html,2026-08-15T17:48:09.909404,kg,88.0,,
maxiconsumo,sucursal_trelew,12958,PICADILLO SWIFT PICANTE 90 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/picadillo-swift-picante-90-gr-12958.html,2026-08-15T17:48:09.909584,kg,90.0,,
maxiconsumo,sucursal_trelew,742,CABALLA LA CAMPAGNOLA TOMATE 300 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/caballa-la-campagnola-tomate-300-gr-742.html,2026-08-15T17:48:09.909773,kg,300.0,,
maxiconsumo,sucursal_trelew,22671,SARDINA GOMES DA COSTA LIMON 125 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sardina-gomes-da-costa-limon-125-gr-22671.html,2026-08-15T17:48:09.909961,kg,125.0,,
maxiconsumo,sucursal_trelew,14007,SARDINA GOMES DA COSTA TOMATE 125 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sardina-gomes-da-costa-tomate-125-gr-14007.html,2026-08-15T17:48:09.910142,kg,125.0,,
maxiconsumo,sucursal_trelew,23907,ATUN GOMES DA COSTA ACEITE DESMENUZADO 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/atun-gomes-da-costa-aceite-desmenuzado-170-gr-23907.html,2026-08-15T17:48:09.910326,kg,170.0,,
maxiconsumo,sucursal_trelew,23908,ATUN GOMES DA COSTA NATURAL DESMENUZADO 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/atun-gomes-da-costa-natural-desmenuzado-170-gr-23908.html,2026-08-15T17:48:09.910506,kg,170.0,,
maxiconsumo,sucursal_trelew,23909,ATUN GOMES DA COSTA TOMATE DESMENUZADO 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/atun-gomes-da-costa-tomate-desmenuzado-170-gr-23909.html,2026-08-15T17:48:09.910685,kg,170.0,,
maxiconsumo,sucursal_trelew,15902,SARDINA BAHIA ACEITE 125 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sardina-bahia-aceite-125-gr-15902.html,2026-08-15T17:48:09.910865,kg,125.0,,
maxiconsumo,sucursal_trelew,14008,SARDINA GOMES DA COSTA ACEITE 250 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sardina-gomes-da-costa-aceite-250-gr-14008.html,2026-08-15T17:48:09.911045,kg,250.0,,
maxiconsumo,sucursal_trelew,26858,LOMITO DE ATUN  GOMES DE COSTA ACEITE BAJO SODIO 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/lomito-de-atun-gomes-de-costa-aceite-bajo-sodio-170-gr-26858.html,2026-08-15T17:48:09.911225,kg,170.0,,
maxiconsumo,sucursal_trelew,26857,LOMITO DE ATUN GOMES DA COSTA NATURAL BAJO SODIO 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/lomito-de-atun-gomes-da-costa-natural-bajo-sodio-170-gr-26857.html,2026-08-15T17:48:09.911401,kg,170.0,,
maxiconsumo,sucursal_trelew,17870,ATUN PUGLISI ACEITE SIN SAL 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/atun-puglisi-aceite-sin-sal-170-gr-17870.html,2026-08-15T17:48:09.911577,kg,170.0,,
maxiconsumo,sucursal_trelew,17871,ATUN PUGLISI NATURALSIN SAL 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/atun-puglisi-naturalsin-sal-170-gr-17871.html,2026-08-15T17:48:09.911762,kg,170.0,,
maxiconsumo,sucursal_trelew,341,SARDINA PUGLISI TOMATE 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sardina-puglisi-tomate-170-gr-341.html,2026-08-15T17:48:09.911939,kg,170.0,,
maxiconsumo,sucursal_trelew,730,CABALLA LA CAMPAGNOLA ACEITE 300 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/caballa-la-campagnola-aceite-300-gr-730.html,2026-08-15T17:48:09.912112,kg,300.0,,
maxiconsumo,sucursal_trelew,733,CABALLA LA CAMPAGNOLA NATURAL 300 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/caballa-la-campagnola-natural-300-gr-733.html,2026-08-15T17:48:09.912299,kg,300.0,,
maxiconsumo,sucursal_trelew,2968,CABALLA MAROLIO ACEITE 380 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/caballa-marolio-aceite-380-gr-2968.html,2026-08-15T17:48:09.912479,kg,380.0,,
maxiconsumo,sucursal_trelew,2976,CABALLA MAROLIO NATURAL 380 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/caballa-marolio-natural-380-gr-2976.html,2026-08-15T17:48:09.912659,kg,380.0,,
maxiconsumo,sucursal_trelew,1956,CABALLA PUGLISI ACEITE 380 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/caballa-puglisi-aceite-380-gr-1956.html,2026-08-15T17:48:09.912843,kg,380.0,,
maxiconsumo,sucursal_trelew,1957,CABALLA PUGLISI NATURAL 380 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/caballa-puglisi-natural-380-gr-1957.html,2026-08-15T17:48:09.913022,kg,380.0,,
maxiconsumo,sucursal_trelew,28639,ATUN LA CAMPAGNOLA AHUMADO 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/atun-la-campagnola-ahumado-170-gr-28639.html,2026-08-15T17:48:42.943552,kg,170.0,,
maxiconsumo,sucursal_trelew,294,ATUN LA CAMPAGNOLA NATURAL 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/atun-la-campagnola-natural-170-gr-294.html,2026-08-15T17:48:42.943797,kg,170.0,,
maxiconsumo,sucursal_trelew,289,ATUN LA CAMPAGNOLA NATURAL 300 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/atun-la-campagnola-natural-300-gr-289.html,2026-08-15T17:48:42.943988,kg,300.0,,
maxiconsumo,sucursal_trelew,296,ATUN LA CAMPAGNOLA ACEITE 300 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/atun-la-campagnola-aceite-300-gr-296.html,2026-08-15T17:48:42.944170,kg,300.0,,
maxiconsumo,sucursal_trelew,908,FILET DE ANCHOAS PUGLISI 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/filet-de-anchoas-puglisi-170-gr-908.html,2026-08-15T17:48:42.944358,kg,170.0,,
maxiconsumo,sucursal_trelew,914,"ATUN PUGLISI ACEITE 1,2 KG",https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/atun-puglisi-aceite-1-2-kg-914.html,2026-08-15T17:48:42.944537,kg,1200.0,,
maxiconsumo,sucursal_trelew,25336,"ATUN MAROLIO TROZOS AL NATURAL 1,8 kg",https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/atun-marolio-trozos-al-natural-1-8-kg-25336.html,2026-08-15T17:48:42.944715,kg,1800.0,,
maxiconsumo,sucursal_trelew,912,FILET DE ANCHOAS PUGLISI 55X3 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/filet-de-anchoas-puglisi-55x3-un-912.html,2026-08-15T17:48:42.944894,,,,
maxiconsumo,sucursal_trelew,27244,PICKLES CASTELL DOYPACK 140 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pickles-castell-doypack-140-gr-27244.html,2026-08-15T17:48:42.945069,kg,140.0,,
maxiconsumo,sucursal_trelew,23568,PICKLES NUCETE DOY PACK 120 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pickles-nucete-doy-pack-120-gr-23568.html,2026-08-15T17:48:42.945247,kg,120.0,,
maxiconsumo,sucursal_trelew,5985,PICKLES NUCETE 220 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pickles-nucete-220-gr-5985.html,2026-08-15T17:48:42.945423,kg,220.0,,
maxiconsumo,sucursal_trelew,5987,PICKLES NUCETE 2 kg,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pickles-nucete-2-kg-5987.html,2026-08-15T17:48:42.945601,kg,2000.0,,
maxiconsumo,sucursal_trelew,16477,PIONONO BIMBO 180 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pionono-bimbo-180-gr-16477.html,2026-08-15T17:48:42.945782,kg,180.0,,
maxiconsumo,sucursal_trelew,28073,PIONONO BONAFIDE SALADO 180 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pionono-bonafide-salado-180-gr-28073.html,2026-08-15T17:48:42.945960,kg,180.0,,
maxiconsumo,sucursal_trelew,27114,PIONONO BONAFIDE DULCE 180 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,,2026-08-15T17:48:42.946138,kg,180.0,,
maxiconsumo,sucursal_trelew,23156,PIONONO VENEZIANA DULCE 180 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pionono-veneziana-dulce-180-gr-23156.html,2026-08-15T17:48:42.946323,kg,180.0,,
maxiconsumo,sucursal_trelew,23157,PIONONO VENEZIANA SALADO 180 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pionono-veneziana-salado-180-gr-23157.html,2026-08-15T17:48:42.946503,kg,180.0,,
maxiconsumo,sucursal_trelew,28758,PIONONO ORALI 180 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pionono-orali-180-gr-28758.html,2026-08-15T17:48:42.946682,kg,180.0,,
maxiconsumo,sucursal_trelew,27737,PIZZETA DON ANTONIO JAMON Y MUZZARELLA 250 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pizzeta-don-antonio-jamon-y-muzzarella-250-gr-27737.html,2026-08-15T17:48:42.946865,kg,250.0,,
maxiconsumo,sucursal_trelew,28481,PIZZA PIETRO MUZZARELLA 470 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pizza-pietro-muzzarella-470-gr-28481.html,2026-08-15T17:48:42.947042,kg,470.0,,
maxiconsumo,sucursal_trelew,28482,PIZZA PIETRO PEPPERONI 510 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pizza-pietro-pepperoni-510-gr-28482.html,2026-08-15T17:48:42.947218,kg,510.0,,
maxiconsumo,sucursal_trelew,20980,PIZZA SIBARITA MUZZARELLA 470 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pizza-sibarita-muzzarella-470-gr-20980.html,2026-08-15T17:48:42.947399,kg,470.0,,
maxiconsumo,sucursal_trelew,28052,PIZZA SIBARITA MOZZARELLA Y JAMON 530 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pizza-sibarita-mozzarella-y-jamon-530-gr-28052.html,2026-08-15T17:48:42.947612,kg,530.0,,
maxiconsumo,sucursal_trelew,28438,PIZZA SIBARITA MUZZARELLA XL 680 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pizza-sibarita-muzzarella-xl-680-gr-28438.html,2026-08-15T17:48:42.947797,kg,680.0,,
