tienda,sucursal,sku,nombre,categoria_url,en_stock,estado_stock,precio_bulto_cerrado,precio_bulto_cerrado_lista,precio_unitario,presentaciones,url_producto,fecha_scrape,categoria_raiz,unidad_detectada,cantidad_base,precio_bulto_cerrado_normalizado,precio_unitario_normalizado
maxiconsumo,sucursal_trelew,28512,PAN PANTECA HAMBUESA SESAMO 4 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-panteca-hambuesa-sesamo-4-un-28512.html,2026-08-15T19:14:50.321615,almacen.html,unidad,4.0,,
maxiconsumo,sucursal_trelew,28513,PAN PANTECA HAMBURGUESA QUESO 4 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-panteca-hamburguesa-queso-4-un-28513.html,2026-08-15T19:14:50.321789,almacen.html,unidad,4.0,,
maxiconsumo,sucursal_trelew,26079,PAN MENDIA LACTEADO FAMILIAR 360 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-mendia-lacteado-familiar-360-gr-26079.html,2026-08-15T19:14:50.321962,almacen.html,kg,360.0,,
maxiconsumo,sucursal_trelew,26080,PAN MENDIA CON SALVADO 360 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-mendia-con-salvado-360-gr-26080.html,2026-08-15T19:14:50.322139,almacen.html,kg,360.0,,
maxiconsumo,sucursal_trelew,28731,PAN BRIOSH HAMBURGUESA 210 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-briosh-hamburguesa-210-gr-28731.html,2026-08-15T19:14:50.322317,almacen.html,kg,210.0,,
maxiconsumo,sucursal_trelew,28732,PAN BRIOSH PANCHO 210 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-briosh-pancho-210-gr-28732.html,2026-08-15T19:14:50.322493,almacen.html,kg,210.0,,
maxiconsumo,sucursal_trelew,28378,PAN MENDIA SUPERPANCHO 350 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-mendia-superpancho-350-gr-28378.html,2026-08-15T19:14:50.322670,almacen.html,kg,350.0,,
maxiconsumo,sucursal_trelew,28102,PAN MENDIA MESA 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-mendia-mesa-500-gr-28102.html,2026-08-15T19:14:50.322847,almacen.html,kg,500.0,,
maxiconsumo,sucursal_trelew,28147,FAJITA LUCCHETTI 280 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/fajita-lucchetti-280-gr-28147.html,2026-08-15T19:14:50.323031,almacen.html,kg,280.0,,
maxiconsumo,sucursal_trelew,20358,PAN LACTAL PANCHOS 210 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-lactal-panchos-210-gr-20358.html,2026-08-15T19:14:50.323207,almacen.html,kg,210.0,,
maxiconsumo,sucursal_trelew,20359,PAN LACTAL HAMBURGUESA 210 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-lactal-hamburguesa-210-gr-20359.html,2026-08-15T19:14:50.323435,almacen.html,kg,210.0,,
maxiconsumo,sucursal_trelew,26078,PAN MENDIA LACTEADO FAMILIAR 600 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-mendia-lacteado-familiar-600-gr-26078.html,2026-08-15T19:14:50.323738,almacen.html,kg,600.0,,
maxiconsumo,sucursal_trelew,26083,PAN MENDIA CON SALVADO FAMILIAR 600 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-mendia-con-salvado-familiar-600-gr-26083.html,2026-08-15T19:14:50.324078,almacen.html,kg,600.0,,
maxiconsumo,sucursal_trelew,28487,PAN MAMA COCINA BAGUETIN 6 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-mama-cocina-baguetin-6-un-28487.html,2026-08-15T19:14:50.324432,almacen.html,unidad,6.0,,
maxiconsumo,sucursal_trelew,28486,PAN MAMA COCINA FLAUTITA 6 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-mama-cocina-flautita-6-un-28486.html,2026-08-15T19:14:50.324641,almacen.html,unidad,6.0,,
maxiconsumo,sucursal_trelew,25550,PAN FARGO SALVADO 350 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-fargo-salvado-350-gr-25550.html,2026-08-15T19:14:50.324834,almacen.html,kg,350.0,,
maxiconsumo,sucursal_trelew,25554,PAN FARGO HAMBURGUESA 210 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-fargo-hamburguesa-210-gr-25554.html,2026-08-15T19:14:50.325043,almacen.html,kg,210.0,,
maxiconsumo,sucursal_trelew,25555,PAN FARGO PANCHO 210 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-fargo-pancho-210-gr-25555.html,2026-08-15T19:14:50.325248,almacen.html,kg,210.0,,
maxiconsumo,sucursal_trelew,20865,PAN LACTAL BLANCO 315 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-lactal-blanco-315-gr-20865.html,2026-08-15T19:14:50.325432,almacen.html,kg,315.0,,
maxiconsumo,sucursal_trelew,26980,PAN MENDIA MULTISEMILLAS 600 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-mendia-multisemillas-600-gr-26980.html,2026-08-15T19:14:50.325617,almacen.html,kg,600.0,,
maxiconsumo,sucursal_trelew,16466,PAN BIMBO HAMBURGESA 210 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-bimbo-hamburgesa-210-gr-16466.html,2026-08-15T19:14:50.325816,almacen.html,kg,210.0,,
maxiconsumo,sucursal_trelew,20866,PAN LACTAL SALVADO 330 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-lactal-salvado-330-gr-20866.html,2026-08-15T19:14:50.326001,almacen.html,kg,330.0,,
maxiconsumo,sucursal_trelew,23650,PAN BIMBO ARTESANO HAMBURGUESA  160 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-bimbo-artesano-hamburguesa-160-gr-23650.html,2026-08-15T19:14:50.326182,almacen.html,kg,160.0,,
maxiconsumo,sucursal_trelew,16465,PAN BIMBO RAPIDITAS 275 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-bimbo-rapiditas-275-gr-16465.html,2026-08-15T19:14:50.326365,almacen.html,kg,275.0,,
maxiconsumo,sucursal_trelew,22704,PAN BIMBO RAPIDITAS LIGHT 275 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-bimbo-rapiditas-light-275-gr-22704.html,2026-08-15T19:14:50.326553,almacen.html,kg,275.0,,
maxiconsumo,sucursal_trelew,23653,PAN BIMBO RAPIDITAS INTEGRALES 275 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-bimbo-rapiditas-integrales-275-gr-23653.html,2026-08-15T19:14:50.326736,almacen.html,kg,275.0,,
maxiconsumo,sucursal_trelew,25827,PAN BIMBO INTEGRAL 350 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-bimbo-integral-350-gr-25827.html,2026-08-15T19:14:50.326916,almacen.html,kg,350.0,,
maxiconsumo,sucursal_trelew,20357,PAN LACTAL SEMILLAS 330 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-lactal-semillas-330-gr-20357.html,2026-08-15T19:14:50.327103,almacen.html,kg,330.0,,
maxiconsumo,sucursal_trelew,23652,PAN ARTESANO HAMBURGUESA 240 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-artesano-hamburguesa-240-gr-23652.html,2026-08-15T19:14:50.327285,almacen.html,kg,240.0,,
maxiconsumo,sucursal_trelew,34350,PAN ARTESANO PANCHOS 240 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-artesano-panchos-240-gr-34350.html,2026-08-15T19:14:50.327469,almacen.html,kg,240.0,,
maxiconsumo,sucursal_trelew,16460,PAN BIMBO BLANCO 400 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-bimbo-blanco-400-gr-16460.html,2026-08-15T19:14:50.327645,almacen.html,kg,400.0,,
maxiconsumo,sucursal_trelew,22580,PAN ARTESANO INTEGRAL 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-artesano-integral-500-gr-22580.html,2026-08-15T19:14:50.327825,almacen.html,kg,500.0,,
maxiconsumo,sucursal_trelew,34349,PAN ARTESANO SEMILLAS 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-artesano-semillas-500-gr-34349.html,2026-08-15T19:14:50.328002,almacen.html,kg,500.0,,
maxiconsumo,sucursal_trelew,25553,PAN FARGO CEREALES Y SEMILLAS 400 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-fargo-cereales-y-semillas-400-gr-25553.html,2026-08-15T19:14:50.328174,almacen.html,kg,400.0,,
maxiconsumo,sucursal_trelew,28462,PAN TIA ROSA BURRERA 420 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-tia-rosa-burrera-420-gr-28462.html,2026-08-15T19:14:50.328349,almacen.html,kg,420.0,,
maxiconsumo,sucursal_trelew,22617,PAN OROWEAT SEMILLAS 600 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-oroweat-semillas-600-gr-22617.html,2026-08-15T19:14:50.328527,almacen.html,kg,600.0,,
maxiconsumo,sucursal_trelew,25548,PAN OROWEAT CEREAL 600 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-oroweat-cereal-600-gr-25548.html,2026-08-15T19:14:50.328701,almacen.html,kg,600.0,,
maxiconsumo,sucursal_trelew,25549,PAN FARGO SALVADO DOBLE 900 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-fargo-salvado-doble-900-gr-25549.html,2026-08-15T19:14:50.328877,almacen.html,kg,900.0,,
maxiconsumo,sucursal_trelew,26190,PAN BIMBO BLANCO 550 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-bimbo-blanco-550-gr-26190.html,2026-08-15T19:14:50.329062,almacen.html,kg,550.0,,
maxiconsumo,sucursal_trelew,17606,PAN BIMBO RAPIDITAS XXL 620 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-bimbo-rapiditas-xxl-620-gr-17606.html,2026-08-15T19:14:50.329239,almacen.html,kg,620.0,,
maxiconsumo,sucursal_trelew,23013,PAN ARTESANO BLANCO 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-artesano-blanco-500-gr-23013.html,2026-08-15T19:14:50.329423,almacen.html,kg,500.0,,
maxiconsumo,sucursal_trelew,25925,PAN BRIOSH MESA BLANCO 320 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-briosh-mesa-blanco-320-gr-25925.html,2026-08-15T19:14:50.329601,almacen.html,kg,320.0,,
maxiconsumo,sucursal_trelew,26021,BUDIN ORALI LIMON 180 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-orali-limon-180-gr-26021.html,2026-08-15T19:15:05.686807,almacen.html,kg,180.0,,
maxiconsumo,sucursal_trelew,26022,BUDIN ORALI MARMOLADO 180 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-orali-marmolado-180-gr-26022.html,2026-08-15T19:15:05.687087,almacen.html,kg,180.0,,
maxiconsumo,sucursal_trelew,26023,BUDIN ORALI VAINILLA 180 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-orali-vainilla-180-gr-26023.html,2026-08-15T19:15:05.687276,almacen.html,kg,180.0,,
maxiconsumo,sucursal_trelew,23151,BUDIN VENEZIANA CON FRUTA 200 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-veneziana-con-fruta-200-gr-23151.html,2026-08-15T19:15:05.687454,almacen.html,kg,200.0,,
maxiconsumo,sucursal_trelew,22364,BUDIN CORMILLOT VAINILLA 200 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-cormillot-vainilla-200-gr-22364.html,2026-08-15T19:15:05.687633,almacen.html,kg,200.0,,
maxiconsumo,sucursal_trelew,23148,BUDIN VENEZIANA CHOCOLATE CHIPS 200 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-veneziana-chocolate-chips-200-gr-23148.html,2026-08-15T19:15:05.687813,almacen.html,kg,200.0,,
maxiconsumo,sucursal_trelew,23149,BUDIN VENEZIANA VAINILLA 200 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-veneziana-vainilla-200-gr-23149.html,2026-08-15T19:15:05.687989,almacen.html,kg,200.0,,
maxiconsumo,sucursal_trelew,23150,BUDIN VENEZIANA MARMOLADO 200 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-veneziana-marmolado-200-gr-23150.html,2026-08-15T19:15:05.688167,almacen.html,kg,200.0,,
maxiconsumo,sucursal_trelew,23152,BUDIN VENEZIANA VAINILLA CHIPS 200 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-veneziana-vainilla-chips-200-gr-23152.html,2026-08-15T19:15:05.688348,almacen.html,kg,200.0,,
maxiconsumo,sucursal_trelew,21797,BUDIN GEORGALOS CON FRUTA 250 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-georgalos-con-fruta-250-gr-21797.html,2026-08-15T19:15:05.688524,almacen.html,kg,250.0,,
maxiconsumo,sucursal_trelew,24737,BUDIN DON SATUR RELLENO DE DULCE DE LECHE 250 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-don-satur-relleno-de-dulce-de-leche-250-gr-24737.html,2026-08-15T19:15:05.688701,almacen.html,kg,250.0,,
maxiconsumo,sucursal_trelew,11669,BUDIN TERRABUSI MARMOLADO 250 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-terrabusi-marmolado-250-gr-11669.html,2026-08-15T19:15:05.688878,almacen.html,kg,250.0,,
maxiconsumo,sucursal_trelew,21796,BUDIN GEORGALOS CLASICO 250 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-georgalos-clasico-250-gr-21796.html,2026-08-15T19:15:05.689054,almacen.html,kg,250.0,,
maxiconsumo,sucursal_trelew,21798,BUDIN GEORGALOS MARMOLADO 250 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-georgalos-marmolado-250-gr-21798.html,2026-08-15T19:15:05.689228,almacen.html,kg,250.0,,
maxiconsumo,sucursal_trelew,24072,PAN DULCE VENEZIANA ESTUCHE 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-dulce-veneziana-estuche-500-gr-24072.html,2026-08-15T19:15:05.689403,almacen.html,kg,500.0,,
maxiconsumo,sucursal_trelew,27783,PAN DULCE BARI CON FRUTAS 400 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-dulce-bari-con-frutas-400-gr-27783.html,2026-08-15T19:15:05.689579,almacen.html,kg,400.0,,
maxiconsumo,sucursal_trelew,25019,PAN DULCE AGUILA BLACK 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-dulce-aguila-black-500-gr-25019.html,2026-08-15T19:15:05.689755,almacen.html,kg,500.0,,
maxiconsumo,sucursal_trelew,27798,BUDIN CONDESA VAINILLA 160 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-condesa-vainilla-160-gr-27798.html,2026-08-15T19:15:05.689931,almacen.html,kg,160.0,,
maxiconsumo,sucursal_trelew,27799,BUDIN CONDESA MARMOLADO 160 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-condesa-marmolado-160-gr-27799.html,2026-08-15T19:15:05.690106,almacen.html,kg,160.0,,
maxiconsumo,sucursal_trelew,27800,BUDIN CONDESA CON FRUTAS 160 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-condesa-con-frutas-160-gr-27800.html,2026-08-15T19:15:05.690287,almacen.html,kg,160.0,,
maxiconsumo,sucursal_trelew,27801,BUDIN CONDESA CON CHIPS DE CHOCOLATES 160 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-condesa-con-chips-de-chocolates-160-gr-27801.html,2026-08-15T19:15:05.690463,almacen.html,kg,160.0,,
maxiconsumo,sucursal_trelew,28155,BUDIN 100 DUCADOS NARANJA CHOCOLATE 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-100-ducados-naranja-chocolate-170-gr-28155.html,2026-08-15T19:15:05.690637,almacen.html,kg,170.0,,
maxiconsumo,sucursal_trelew,28156,BUDIN 100 DUCADOS MANZANA CANELA 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-100-ducados-manzana-canela-170-gr-28156.html,2026-08-15T19:15:05.690811,almacen.html,kg,170.0,,
maxiconsumo,sucursal_trelew,28157,BUDIN 100 DUCADOS MARACUYA 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-100-ducados-maracuya-170-gr-28157.html,2026-08-15T19:15:05.690984,almacen.html,kg,170.0,,
maxiconsumo,sucursal_trelew,13158,BUDIN DON SATUR VAINILLA 220 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-don-satur-vainilla-220-gr-13158.html,2026-08-15T19:15:05.691158,almacen.html,kg,220.0,,
maxiconsumo,sucursal_trelew,24089,BUDIN BONAFIDE CHIPS CHOCOLATE 180 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-bonafide-chips-chocolate-180-gr-24089.html,2026-08-15T19:15:05.691333,almacen.html,kg,180.0,,
maxiconsumo,sucursal_trelew,24088,BUDIN BONAFIDE MARMOLADO 250 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-bonafide-marmolado-250-gr-24088.html,2026-08-15T19:15:05.691508,almacen.html,kg,250.0,,
maxiconsumo,sucursal_trelew,27810,BUDIN BONAFIDE VAINILLA 180 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-bonafide-vainilla-180-gr-27810.html,2026-08-15T19:15:05.691682,almacen.html,kg,180.0,,
maxiconsumo,sucursal_trelew,27811,BUDIN BONAFIDE CON FRUTAS 180 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-bonafide-con-frutas-180-gr-27811.html,2026-08-15T19:15:05.691854,almacen.html,kg,180.0,,
maxiconsumo,sucursal_trelew,26468,BUDIN BONAFIDE LIMON 180 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-bonafide-limon-180-gr-26468.html,2026-08-15T19:15:05.692028,almacen.html,kg,180.0,,
maxiconsumo,sucursal_trelew,13159,BUDIN DON SATUR CON FRUTA 220 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-don-satur-con-fruta-220-gr-13159.html,2026-08-15T19:15:05.692200,almacen.html,kg,220.0,,
maxiconsumo,sucursal_trelew,16144,BUDIN DON SATUR MARMOLADO 220 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-don-satur-marmolado-220-gr-16144.html,2026-08-15T19:15:05.692380,almacen.html,kg,220.0,,
maxiconsumo,sucursal_trelew,16145,BUDIN DON SATUR CON CHIPS 210 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-don-satur-con-chips-210-gr-16145.html,2026-08-15T19:15:05.692553,almacen.html,kg,210.0,,
maxiconsumo,sucursal_trelew,23251,BUDIN MAROLIO CON FRUTAS 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-marolio-con-frutas-170-gr-23251.html,2026-08-15T19:15:05.692723,almacen.html,kg,170.0,,
maxiconsumo,sucursal_trelew,23252,BUDIN MAROLIO CON CHIPS CHOCOLATE 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-marolio-con-chips-chocolate-170-gr-23252.html,2026-08-15T19:15:05.692893,almacen.html,kg,170.0,,
maxiconsumo,sucursal_trelew,23253,BUDIN MAROLIO VAINILLA 170 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-marolio-vainilla-170-gr-23253.html,2026-08-15T19:15:05.693066,almacen.html,kg,170.0,,
maxiconsumo,sucursal_trelew,27496,PAN DULCE CONDESA SIN FRUTAS 380 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-dulce-condesa-sin-frutas-380-gr-27496.html,2026-08-15T19:15:05.693237,almacen.html,kg,380.0,,
maxiconsumo,sucursal_trelew,27056,PAN DULCE CONDESA CHIPS DE CHOCOLATE 380 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-dulce-condesa-chips-de-chocolate-380-gr-27056.html,2026-08-15T19:15:05.693411,almacen.html,kg,380.0,,
maxiconsumo,sucursal_trelew,27057,PAN DULCE CONDESA CON FRUTAS 380 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/pan-dulce-condesa-con-frutas-380-gr-27057.html,2026-08-15T19:15:05.693582,almacen.html,kg,380.0,,
maxiconsumo,sucursal_trelew,25710,BUDIN VALENTE FRUTA 170 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,False,Sin stock,,,,,https://www.maxiconsumo.com/sucursal_trelew/almacen/budin-valente-fruta-170-gr-25710.html,2026-08-15T19:15:05.693756,almacen.html,kg,170.0,,
